Date,Close,Open,High,Low,Adj Close,Volume
1999-04-21,52.384297415431256,52.38111930884659,52.52135879847109,52.18030950131457,52.384297415431256,39283348
1999-04-22,53.11451896295765,52.384297415431256,53.16615208230013,52.32571462117171,53.11451896295765,36241900
1999-04-23,52.708307087378394,53.11451896295765,53.245834449785065,52.59368009389242,52.708307087378394,64647874
1999-04-26,52.51739241155104,52.708307087378394,52.73426320034025,52.40601011053111,52.51739241155104,85520094
1999-04-27,53.09884238353915,52.51739241155104,53.29030592436914,52.299914801224446,53.09884238353915,56926999
1999-04-28,52.64278505032547,53.09884238353915,53.1002423519295,52.54406236996885,52.64278505032547,98724939
1999-04-29,53.10624941121736,52.64278505032547,53.11546823882113,52.36145152321628,53.10624941121736,90881197
1999-04-30,52.61495204759635,53.10624941121736,53.14856329708881,52.525515915733116,52.61495204759635,77954986
1999-05-03,52.86690642427617,52.61495204759635,52.97546076233594,52.51426307963257,52.86690642427617,58599965
1999-05-04,53.35755327006851,52.86690642427617,53.42497568495264,52.72891424806397,53.35755327006851,59439837
1999-05-05,53.58696353618521,53.35755327006851,53.743935514001706,53.08387575841956,53.58696353618521,89265662
1999-05-06,53.52039550230121,53.58696353618521,53.76896884034842,53.32613349253301,53.52039550230121,45433918
1999-05-07,53.52835181590281,53.52039550230121,53.70482134360073,53.4498016100219,53.52835181590281,88996489
1999-05-10,53.56330566131017,53.52835181590281,53.673768209523985,53.38320036521297,53.56330566131017,53974786
1999-05-11,53.33161739750299,53.56330566131017,53.57753382380093,53.18987237005102,53.33161739750299,56169114
1999-05-12,53.61987242697854,53.33161739750299,53.692885226468036,53.207414419193384,53.61987242697854,94596029
1999-05-13,53.7741668396905,53.61987242697854,53.917753178699776,53.45811907829936,53.7741668396905,72702743
1999-05-14,54.26838426190739,53.7741668396905,54.36724954920855,53.71495786537029,54.26838426190739,70737069
1999-05-17,54.16069002912911,54.26838426190739,54.30097805770166,53.65982894573875,54.16069002912911,56342374
1999-05-18,53.6751768392895,54.16069002912911,54.38803948298081,53.61053641542424,53.6751768392895,94835646
1999-05-19,54.325175313734185,53.6751768392895,54.57601784704105,53.57149700711517,54.325175313734185,68841091
1999-05-20,54.21744163485303,54.325175313734185,54.581437739041995,54.036711282293446,54.21744163485303,39588751
1999-05-21,54.222633930425246,54.21744163485303,54.26852673860032,54.15397589957748,54.222633930425246,95754212
1999-05-24,54.658181293951145,54.222633930425246,54.859985241450055,54.03977960982194,54.658181293951145,65540954
1999-05-25,54.85761173410483,54.658181293951145,55.01378359144398,54.48049904478651,54.85761173410483,89950272
1999-05-26,54.915540541029635,54.85761173410483,55.064949725780366,54.68672159993497,54.915540541029635,34849604
1999-05-27,54.516044694914484,54.915540541029635,55.30277020202372,54.17163581914334,54.516044694914484,55796396
1999-05-28,54.7457371156035,54.516044694914484,55.02048432403407,54.391068030815255,54.7457371156035,79701762
1999-05-31,55.006211315063354,54.7457371156035,55.14878408951406,54.61593239842516,55.006211315063354,90087204
1999-06-01,55.26827490995865,55.006211315063354,55.289254622166226,54.978224538184385,55.26827490995865,98427524
1999-06-02,54.91357272681122,55.26827490995865,55.419211077919414,54.827138415094026,54.91357272681122,30302891
1999-06-03,55.039768481882604,54.91357272681122,55.15455368485683,54.7881733486589,55.039768481882604,56672343
1999-06-04,54.83136719921151,55.039768481882604,55.101792851042255,54.58362544393337,54.83136719921151,62508739
1999-06-07,54.851773899628654,54.83136719921151,55.066488462791995,54.76264894524986,54.851773899628654,50352754
1999-06-08,55.451640653229305,54.851773899628654,55.525113394627,54.56033707777306,55.451640653229305,65619490
1999-06-09,55.64754269880503,55.451640653229305,55.8868933571276,55.33458395149462,55.64754269880503,97184949
1999-06-10,55.298264473190166,55.64754269880503,55.78734141137218,55.19175253530444,55.298264473190166,66442009
1999-06-11,55.64143251582557,55.298264473190166,55.99312350129495,55.21442234344645,55.64143251582557,36696891
1999-06-14,55.50928052603024,55.64143251582557,55.879125723441184,55.50080197820595,55.50928052603024,46806004
1999-06-15,55.275671340768575,55.50928052603024,55.539010603322524,55.24741425273684,55.275671340768575,93664890
1999-06-16,55.60028728052858,55.275671340768575,55.927973584803006,54.96294404233784,55.60028728052858,52158705
1999-06-17,55.97260924641396,55.60028728052858,56.2213200190577,55.53814357103969,55.97260924641396,36458081
1999-06-18,55.58095108049285,55.97260924641396,55.97300702966508,55.467340569575185,55.58095108049285,41343316
1999-06-21,56.07161905334462,55.58095108049285,56.16306180972212,55.47105758724001,56.07161905334462,48912027
1999-06-22,54.95245732897501,56.07161905334462,56.40670921152007,54.853612372094105,54.95245732897501,37188952
1999-06-23,55.956284652355464,54.95245732897501,56.2641387638124,54.81059635255185,55.956284652355464,50712901
1999-06-24,55.797001534710965,55.956284652355464,56.1019818015011,55.695783399743256,55.797001534710965,76262753
1999-06-25,55.73473158491544,55.797001534710965,55.89026136035828,55.38576485228918,55.73473158491544,88785514
1999-06-28,55.889266816900495,55.73473158491544,56.014897375128555,55.68555295538194,55.889266816900495,89197305
1999-06-29,55.35347505341838,55.889266816900495,55.98944478284124,55.17282828773977,55.35347505341838,65203481
1999-06-30,55.89308725138,55.35347505341838,56.14385855214267,55.34032258140624,55.89308725138,48036701
1999-07-01,56.09999152002329,55.89308725138,56.10206134872896,55.7336061562538,56.09999152002329,42742418
1999-07-02,56.459600762992345,56.09999152002329,56.488877156373185,56.0823970627569,56.459600762992345,47322024
1999-07-05,55.94555785242053,56.459600762992345,56.5334100315693,55.92127427562643,55.94555785242053,90087857
1999-07-06,55.9094341819152,55.94555785242053,56.01979484423153,55.62898545353723,55.9094341819152,70764902
1999-07-07,56.04087006684762,55.9094341819152,56.167084687932224,55.82603665405857,56.04087006684762,79876811
1999-07-08,56.484625549908515,56.04087006684762,56.67983600023677,55.731585345888675,56.484625549908515,57212174
1999-07-09,56.365225880399706,56.484625549908515,56.50311008211076,56.151338644165364,56.365225880399706,72948789
1999-07-12,56.16900616080287,56.365225880399706,56.43049175475188,56.15970322381123,56.16900616080287,90312756
1999-07-13,56.508284458422864,56.16900616080287,56.70775502001227,56.01232025537725,56.508284458422864,55879271
1999-07-14,56.43647119062293,56.508284458422864,56.66561888317008,55.93389847243445,56.43647119062293,48124642
1999-07-15,56.72796751778223,56.43647119062293,57.02927490720606,56.207980295639665,56.72796751778223,51613007
1999-07-16,56.30167000097965,56.72796751778223,56.82635312230507,56.180020556199885,56.30167000097965,35604401
1999-07-19,56.452815520371,56.30167000097965,56.496511445260936,56.21367439695122,56.452815520371,83015959
1999-07-20,56.47996030667056,56.452815520371,56.5877619767808,56.349960232829275,56.47996030667056,49004816
1999-07-21,56.22192281241531,56.47996030667056,56.57570408602169,56.149788381190156,56.22192281241531,49917969
1999-07-22,56.7657413603408,56.22192281241531,57.08438015072671,56.10312133707389,56.7657413603408,81945487
1999-07-23,56.80131749538193,56.7657413603408,56.94631150726173,56.73085473078099,56.80131749538193,45834327
1999-07-26,56.77417879712419,56.80131749538193,57.217311325786184,56.617382727140374,56.77417879712419,80134563
1999-07-27,56.75153774620025,56.77417879712419,56.848631338972574,56.493382642492676,56.75153774620025,72475626
1999-07-28,56.461220727657945,56.75153774620025,56.767210557999924,56.195248292695624,56.461220727657945,54760538
1999-07-29,56.78939819452222,56.461220727657945,56.87053440371671,56.25249197976654,56.78939819452222,72662822
1999-07-30,56.85694970699817,56.78939819452222,57.288481631402846,56.78276817516218,56.85694970699817,45735120
1999-08-02,56.77135097827184,56.85694970699817,57.02642770935944,56.68798787051732,56.77135097827184,99972338
1999-08-03,56.99945146178617,56.77135097827184,57.19104108214816,56.742908033825884,56.99945146178617,91795301
1999-08-04,57.206247244581604,56.99945146178617,57.33579643141462,56.874050159366924,57.206247244581604,48680617
1999-08-05,57.67521265405037,57.206247244581604,57.68077424256002,56.97168788936141,57.67521265405037,37406996
1999-08-06,57.231731565577824,57.67521265405037,57.97381530389772,57.17796641325299,57.231731565577824,78798275
1999-08-09,57.30096725952726,57.231731565577824,57.30480743958966,57.0788033278031,57.30096725952726,64429563
1999-08-10,57.25140866957605,57.30096725952726,57.59209292605988,57.24185396072589,57.25140866957605,48446520
1999-08-11,56.7682794312518,57.25140866957605,57.27741352876482,56.458870752868826,56.7682794312518,74184536
1999-08-12,57.35603170208707,56.7682794312518,57.406393531478244,56.538763332826534,57.35603170208707,65004080
1999-08-13,57.42637971708079,57.35603170208707,57.53287586703735,57.19966250150407,57.42637971708079,79818583
1999-08-16,58.16216773413213,57.42637971708079,58.31894589954575,57.28929944222029,58.16216773413213,85351797
1999-08-17,57.444696222625424,58.16216773413213,58.30626440696438,57.324157128692086,57.444696222625424,72916940
1999-08-18,57.63221793986235,57.444696222625424,57.9514536161601,57.245003264230675,57.63221793986235,70644957
1999-08-19,57.5809136790417,57.63221793986235,57.966489370871635,57.50203437095964,57.5809136790417,56576169
1999-08-20,57.29957187461328,57.5809136790417,57.62526551576601,57.06663432034679,57.29957187461328,43253318
1999-08-23,58.01141867082263,57.29957187461328,58.01342269060896,57.287710261463026,58.01141867082263,45197126
1999-08-24,57.9443079435255,58.01141867082263,58.1907887837519,57.80218534582589,57.9443079435255,52932597
1999-08-25,58.001227637429935,57.9443079435255,58.19172660886434,57.76091060091634,58.001227637429935,93464118
1999-08-26,57.55528617215934,58.001227637429935,58.14147316703113,57.43091865336176,57.55528617215934,87005572
1999-08-27,58.269490263141286,57.55528617215934,58.361536560751226,57.12615730969677,58.269490263141286,95271069
1999-08-30,57.50319130590969,58.269490263141286,58.500647796050586,57.47970850328555,57.50319130590969,30560180
1999-08-31,58.1246006351353,57.50319130590969,58.195930843658815,57.44075873926157,58.1246006351353,80754376
1999-09-01,58.63523213148489,58.1246006351353,58.75249577356034,57.91145258517021,58.63523213148489,66836331
1999-09-02,58.04952971193111,58.63523213148489,58.87269174089361,57.72844273544243,58.04952971193111,54432879
1999-09-03,58.510780035330384,58.04952971193111,58.59068216430646,57.90689284970402,58.510780035330384,69832789
1999-09-06,59.04478943357509,58.510780035330384,59.283434405206535,58.258330198728586,59.04478943357509,76342504
1999-09-07,59.20443007126306,59.04478943357509,59.36406886280399,58.9855777600532,59.20443007126306,55477971
1999-09-08,59.22949429903565,59.20443007126306,59.32740368451769,59.0981116275658,59.22949429903565,56063548
1999-09-09,60.051348671361005,59.22949429903565,60.18348843335187,59.098259620010516,60.051348671361005,64811892
1999-09-10,60.048578479026055,60.051348671361005,60.10554368448627,59.94204941010203,60.048578479026055,76656323
1999-09-13,60.851445825483566,60.048578479026055,61.14851863984665,59.79854239813982,60.851445825483566,55794146
1999-09-14,60.76551727988925,60.851445825483566,60.88558169933444,60.65015863657311,60.76551727988925,55440352
1999-09-15,61.86032602123232,60.76551727988925,61.86854230723121,60.50916596971033,61.86032602123232,88065889
1999-09-16,61.481352907011306,61.86032602123232,61.99560699182205,61.39977290215264,61.481352907011306,62308393
1999-09-17,61.96160029566356,61.481352907011306,61.996735180753056,61.15137415752692,61.96160029566356,40799020
1999-09-20,62.65381737181934,61.96160029566356,62.687705859367746,61.822556701185235,62.65381737181934,72830557
1999-09-21,62.352348870583256,62.65381737181934,62.80698117237098,62.018463540240695,62.352348870583256,55074539
1999-09-22,63.14866044091361,62.352348870583256,63.428332447252025,62.13474875044655,63.14866044091361,70560092
1999-09-23,63.82984941793479,63.14866044091361,64.1755980503886,63.14397441484627,63.82984941793479,48412984
1999-09-24,63.241429959690635,63.82984941793479,63.95111452208122,62.818659272663766,63.241429959690635,81051713
1999-09-27,64.15147574266504,63.241429959690635,64.17009765290238,63.170141649382096,64.15147574266504,65755382
1999-09-28,64.51449147248557,64.15147574266504,64.71013290688062,64.04809610221974,64.51449147248557,83545621
1999-09-29,65.02242109924481,64.51449147248557,65.71082423671085,64.22731053194146,65.02242109924481,74413294
1999-09-30,64.70501727627415,65.02242109924481,65.26517966523573,64.37929885086398,64.70501727627415,96961393
1999-10-01,65.01405981291842,64.70501727627415,65.10179509305449,64.68419147481632,65.01405981291842,36597786
1999-10-04,65.95629401035215,65.01405981291842,66.09629659002182,64.95682831269546,65.95629401035215,61324658
1999-10-05,66.22126462504279,65.95629401035215,66.32830275105314,65.87726027548295,66.22126462504279,42803605
1999-10-06,66.54477916257648,66.22126462504279,66.68855821224086,65.92063078450657,66.54477916257648,61503817
1999-10-07,66.915713701972,66.54477916257648,67.14168571862963,66.28434640728766,66.915713701972,40601495
1999-10-08,66.91018247038704,66.915713701972,66.92400282480264,66.65226042078127,66.91018247038704,60495002
1999-10-11,67.5552819012114,66.91018247038704,67.85411323527431,66.81505970252618,67.5552819012114,33351914
1999-10-12,67.91475872786927,67.5552819012114,68.10766535019339,67.5508095319383,67.91475872786927,84991415
1999-10-13,67.9104171706264,67.91475872786927,67.92596526125936,67.49392316420608,67.9104171706264,70950837
1999-10-14,69.13126370181664,67.9104171706264,69.2188740923422,67.64188063056595,69.13126370181664,49282633
1999-10-15,68.99384065293533,69.13126370181664,69.22794832541835,68.86762072946212,68.99384065293533,31894089
1999-10-18,68.75722303665975,68.99384065293533,69.06984508210775,68.6793118014586,68.75722303665975,66725157
1999-10-19,69.73586993875443,68.75722303665975,69.79603049602392,68.39555140784285,69.73586993875443,73949950
1999-10-20,69.50576501670523,69.73586993875443,69.97939818926517,69.22573539506305,69.50576501670523,59906162
1999-10-21,70.46082153555948,69.50576501670523,70.53649443589137,69.4576577887843,70.46082153555948,71637217
1999-10-22,70.9316155487823,70.46082153555948,71.11453687464319,70.36084744540587,70.9316155487823,32436273
1999-10-25,70.57076440320554,70.9316155487823,71.12112400226003,70.50373556227048,70.57076440320554,68801882
1999-10-26,71.54296190201099,70.57076440320554,71.99579413261644,70.13573590439192,71.54296190201099,45367740
1999-10-27,71.68611010078882,71.54296190201099,71.97414344085196,71.2963501581374,71.68611010078882,33197332
1999-10-28,72.17235885134572,71.68611010078882,72.32100621511962,71.64961790847175,72.17235885134572,56232867
1999-10-29,72.9002727892752,72.17235885134572,73.15470408460901,72.12896995836762,72.9002727892752,91318470
1999-11-01,72.46482689576388,72.9002727892752,73.13401854462938,72.15072441789414,72.46482689576388,96966571
1999-11-02,72.61759985025186,72.46482689576388,72.89775848653794,72.3388298706727,72.61759985025186,84727393
1999-11-03,72.90507010115249,72.61759985025186,73.14312219345932,72.2780483732749,72.90507010115249,57499153
1999-11-04,73.26913809363809,72.90507010115249,73.83195562839269,72.42528593362904,73.26913809363809,41270615
1999-11-05,73.87920026061344,73.26913809363809,74.26727128552885,73.16775670208476,73.87920026061344,45413272
1999-11-08,74.37279995618962,73.87920026061344,74.37983231644962,73.76496051384615,74.37279995618962,46486148
1999-11-09,74.68779976885786,74.37279995618962,74.74546766197182,73.98091971002569,74.68779976885786,76327334
1999-11-10,75.23295249406196,74.68779976885786,75.3753338064539,74.34130842232288,75.23295249406196,76849952
1999-11-11,75.26643117346667,75.23295249406196,75.36405611088473,75.2255414894633,75.26643117346667,39936855
1999-11-12,76.14943588116546,75.26643117346667,76.31327487265806,74.9196867833431,76.14943588116546,99957001
1999-11-15,75.83797337470288,76.14943588116546,76.61372365915231,75.43229000022917,75.83797337470288,65037369
1999-11-16,77.31435374830396,75.83797337470288,77.62087944303325,75.82104482108957,77.31435374830396,33175400
1999-11-17,76.85506333783613,77.31435374830396,77.31924606481049,76.28512145789456,76.85506333783613,40567241
1999-11-18,76.62403830021583,76.85506333783613,77.11584806990783,76.61683384316822,76.62403830021583,89196710
1999-11-19,76.87844892998008,76.62403830021583,76.89396549143156,76.57472591567162,76.87844892998008,45933967
1999-11-22,77.81804275440902,76.87844892998008,78.06892681054826,76.67874810523602,77.81804275440902,77598539
1999-11-23,77.88211466184373,77.81804275440902,78.06490879553905,77.73544884768258,77.88211466184373,65639979
1999-11-24,78.58725096268682,77.88211466184373,78.78839471083008,77.8621753352327,78.58725096268682,78195769
1999-11-25,78.83224544129385,78.58725096268682,78.89077378311438,78.25496023229181,78.83224544129385,62220703
1999-11-26,78.95585356633997,78.83224544129385,78.95814275424203,78.82770024546858,78.95585356633997,76948926
1999-11-29,78.98722550689534,78.95585356633997,79.19550628355545,78.55435883637647,78.98722550689534,30836908
1999-11-30,79.05816315927513,78.98722550689534,79.17215125704095,78.90018488893205,79.05816315927513,79123636
1999-12-01,79.8213940191732,79.05816315927513,80.16779411450713,78.89302008513668,79.8213940191732,48323249
1999-12-02,80.87259723676996,79.8213940191732,80.98416727549039,79.6141925692337,80.87259723676996,81015732
1999-12-03,81.14232299241277,80.87259723676996,81.24690773300232,80.70368922530477,81.14232299241277,95385147
1999-12-06,81.07517572318373,81.14232299241277,81.45904807743861,80.71729359782347,81.07517572318373,84561157
1999-12-07,82.18221150233556,81.07517572318373,82.28797525447214,80.85444070090003,82.18221150233556,59476170
1999-12-08,82.79809988954074,82.18221150233556,83.03774323177736,81.91341544340916,82.79809988954074,67273301
1999-12-09,82.7991292827797,82.79809988954074,83.12204275028543,82.63190006839578,82.7991292827797,82590062
1999-12-10,83.75877413114081,82.7991292827797,84.00007608215302,82.59942113733517,83.75877413114081,89886920
1999-12-13,84.24673456032339,83.75877413114081,84.70019897811784,83.26414893033977,84.24673456032339,72372778
1999-12-14,84.26566633629427,84.24673456032339,84.53948219554574,84.07268504214964,84.26566633629427,53533689
1999-12-15,85.43033433281516,84.26566633629427,85.90153011480487,83.8106978971443,85.43033433281516,36335945
1999-12-16,86.04614769471549,85.43033433281516,86.27798630247132,85.28954084694388,86.04614769471549,66641365
1999-12-17,86.800850453304,86.04614769471549,86.89662248237379,85.82622116396583,86.800850453304,46385837
1999-12-20,87.31878319676571,86.800850453304,87.5028162591494,86.72371910214045,87.31878319676571,48407044
1999-12-21,86.78692391227875,87.31878319676571,87.66782650199778,86.60052892384101,86.78692391227875,96190637
1999-12-22,87.50441440953732,86.78692391227875,87.81186142316338,86.54953994637017,87.50441440953732,97060370
1999-12-23,88.67220448483228,87.50441440953732,89.06191210558745,87.25193903724474,88.67220448483228,79103525
1999-12-24,89.20078561121831,88.67220448483228,89.37966572079965,88.5566095997505,89.20078561121831,63386810
1999-12-27,89.73048383962197,89.20078561121831,89.9991623812243,89.01732959215123,89.73048383962197,53416557
1999-12-28,91.76204205016832,89.73048383962197,92.24497233146633,89.32967869631157,91.76204205016832,55215251
1999-12-29,90.81404209234162,91.76204205016832,91.78806417806418,90.56101519578719,90.81404209234162,80234932
1999-12-30,91.60048885196557,90.81404209234162,92.0968047902778,90.60946520001842,91.60048885196557,63378789
1999-12-31,92.04809691888897,91.60048885196557,92.78454757002177,91.45715373695224,92.04809691888897,93320630
2000-01-03,92.43898121952519,92.04809691888897,92.4659241654587,91.72991969410073,92.43898121952519,63194229
2000-01-04,92.52059191664998,92.43898121952519,92.83053995430443,92.03043605955062,92.52059191664998,32390950
2000-01-05,93.54810301871596,92.52059191664998,93.61323905801305,92.42290097589793,93.54810301871596,82142968
2000-01-06,93.3600677397431,93.54810301871596,93.68811174821143,93.03049787274469,93.3600677397431,83107214
2000-01-07,94.13839923157377,93.3600677397431,94.23502721052286,93.1838733705442,94.13839923157377,80667520
2000-01-10,94.54776938538987,94.13839923157377,94.60310164986166,93.96253065142905,94.54776938538987,35703816
2000-01-11,95.3445708572548,94.54776938538987,95.49830788656163,94.24956694475716,95.3445708572548,47477782
2000-01-12,96.94244056319772,95.3445708572548,97.11067245685211,95.11583984711802,96.94244056319772,30802713
2000-01-13,95.4614523676249,96.94244056319772,96.96497802288181,95.29336691459537,95.4614523676249,87970363
2000-01-14,97.2213438255592,95.4614523676249,97.23838578962567,95.37096523454908,97.2213438255592,34455441
2000-01-17,96.63113964440805,97.2213438255592,97.46237594871751,95.98757941782188,96.63113964440805,97019880
2000-01-18,97.71332892239256,96.63113964440805,98.02582557907688,96.3567406340491,97.71332892239256,79607654
2000-01-19,99.0083791480902,97.71332892239256,99.02368847968607,97.47268780935998,99.0083791480902,77572032
2000-01-20,99.03181860945224,99.0083791480902,99.59986674582676,99.0067580311424,99.03181860945224,63061196
2000-01-21,98.99145006398324,99.03181860945224,99.3776555910964,98.53779770655851,98.99145006398324,60738803
2000-01-24,99.69770500545079,98.99145006398324,100.10123516989772,98.6322984381051,99.69770500545079,93577316
2000-01-25,100.92511436790173,99.69770500545079,100.93251172669429,99.49843021380279,100.92511436790173,73076164
2000-01-26,100.74187020285412,100.92511436790173,101.02230451538223,100.60485517957596,100.74187020285412,37352013
2000-01-27,101.74889194156674,100.74187020285412,102.05482119984411,100.04311127616695,101.74889194156674,73614893
2000-01-28,102.18994628155087,101.74889194156674,102.66827356779565,101.53410925601328,102.18994628155087,47369796
2000-01-31,102.35986576595852,102.18994628155087,102.95916320253197,101.96240709298088,102.35986576595852,78108447
2000-02-01,104.32873558832404,102.35986576595852,104.74045057323951,102.18725870047393,104.32873558832404,66398898
2000-02-02,104.07884549282745,104.32873558832404,104.73857353059282,103.95701947869237,104.07884549282745,99199556
2000-02-03,103.2218909346788,104.07884549282745,104.16530046626048,103.13456504693755,103.2218909346788,32380515
2000-02-04,104.90326279578126,103.2218909346788,105.11465990322405,103.10533631742564,104.90326279578126,57111694
2000-02-07,104.98479246188866,104.90326279578126,105.37979595468926,104.81768042995243,104.98479246188866,76023366
2000-02-08,106.3123088109595,104.98479246188866,106.48932413186888,104.96844054752546,106.3123088109595,78226628
2000-02-09,105.9673118849726,106.3123088109595,106.75957615993856,105.48687205449518,105.9673118849726,72121037
2000-02-10,106.8553304773325,105.9673118849726,107.52566418604877,105.55001455183665,106.8553304773325,70782370
2000-02-11,107.71573483265227,106.8553304773325,107.72298498012977,106.52788574751257,107.71573483265227,30035723
2000-02-14,108.43960978329713,107.71573483265227,108.45846218570355,107.44999721769096,108.43960978329713,39068755
2000-02-15,107.84883919917225,108.43960978329713,108.63092219883069,107.62287459557295,107.84883919917225,40839597
2000-02-16,108.84542814573948,107.84883919917225,109.15966876165788,107.4874443951312,108.84542814573948,37258052
2000-02-17,109.29539106844184,108.84542814573948,109.60553471637479,108.8151910832674,109.29539106844184,98980783
2000-02-18,109.72373003490424,109.29539106844184,110.07713544790283,108.68258031089901,109.72373003490424,66019676
2000-02-21,111.58750538677769,109.72373003490424,111.798688830669,109.69993337407018,111.58750538677769,61296437
2000-02-22,111.36393497577149,111.58750538677769,111.68722002788569,111.03278511057178,111.36393497577149,91164451
2000-02-23,110.96267312549628,111.36393497577149,111.62086214958444,110.71904596266418,110.96267312549628,99351475
2000-02-24,112.70933950057697,110.96267312549628,112.88766451896865,110.54908650103982,112.70933950057697,31510933
2000-02-25,113.91829303437184,112.70933950057697,113.92003825078294,112.54793582944937,113.91829303437184,89556261
2000-02-28,113.83463345378709,113.91829303437184,114.05457249647354,113.63088413524373,113.83463345378709,73631202
2000-02-29,112.91342508603505,113.83463345378709,114.10277722190165,112.10804642740018,112.91342508603505,44197181
2000-03-01,114.02880233196603,112.91342508603505,114.63692282516826,112.67623172306553,114.02880233196603,36824896
2000-03-02,115.56075148482466,114.02880233196603,115.8085411180897,113.26926040518669,115.56075148482466,96289794
2000-03-03,114.95292343184518,115.56075148482466,115.64177946812096,114.74385721878863,114.95292343184518,46217735
2000-03-06,116.14605759086473,114.95292343184518,116.3925628629522,114.88294332573128,116.14605759086473,69041397
2000-03-07,116.86756823860031,116.14605759086473,117.13996259131935,116.12698185678941,116.86756823860031,70745510
2000-03-08,116.40244759925781,116.86756823860031,117.43130760798196,116.25543624293353,116.40244759925781,39017873
2000-03-09,117.43725934294649,116.40244759925781,117.91409700401952,116.37100441701433,117.43725934294649,79708136
2000-03-10,116.08765226935925,117.43725934294649,117.91167239964396,116.07476372109149,116.08765226935925,83508831
2000-03-13,117.00777747091368,116.08765226935925,117.51453943725278,115.79474625616994,117.00777747091368,99956724
2000-03-14,117.0723083614377,117.00777747091368,117.17464559251896,116.4170443805465,117.0723083614377,69126016
2000-03-15,116.10161275650138,117.0723083614377,117.08361230874036,115.58362974095068,116.10161275650138,39585177
2000-03-16,117.39107336084831,116.10161275650138,117.69845616357429,115.85141440452523,117.39107336084831,33248623
2000-03-17,115.22100186314437,117.39107336084831,117.64889266687555,115.18602158712727,115.22100186314437,61096101
2000-03-20,115.40653698498133,115.22100186314437,115.51354177722416,114.56395462482872,115.40653698498133,89543380
2000-03-21,115.34653954797649,115.40653698498133,115.54669478808438,115.22858689204342,115.34653954797649,68324788
2000-03-22,115.7092330807873,115.34653954797649,115.72141603655376,115.22199797314177,115.7092330807873,55285388
2000-03-23,113.66955518379517,115.7092330807873,116.00565684660837,113.58508488260954,113.66955518379517,87238263
2000-03-24,114.76528969317859,113.66955518379517,115.20958999564377,113.65594665515042,114.76528969317859,63963410
